,text
1727,"Looking at the diagram we see that when this happens, the energy increases (i.e"
1728,the energy at point A is greater than the energy at point X)
1729,So when a bond breaks energy is needed.When a bond forms the atoms move closer together and the distance between them decreases (i.e
1730,the atom moves to the left on the -axis or from point A to point X)
1731,"Looking at the diagram we see that when this happens, the energy decreases (i.e"
1732,the energy at point X is less than the energy at point A)
1733,So when a bond forms energy is released.Looking at the example of hydrogen reacting with oxygen to form water:We see that energy is needed to break the bonds in the hydrogen molecule and to break the bonds in the oxygen molecule)
1734,And we also see that energy is released when hydrogen and oxygen bond to form water)
1735,"When we look at the entire reaction and consider both bond breaking and bond forming we need to look at the enthalpy of the system.Enthalpy Enthalpy is a measure of the total energy of a chemical system for a given pressure, and is given the symbol H"
1736,A chemical system is a closed system that contains only the reactants and products involved in the reaction.As we learn about exothermic and endothermic reactions we will see more on the concept of enthalpy.
1737,Up to now you have looked at reactions as starting with the reactants and going to the products
1738,For acids and bases we also need to consider what happens if we swop the reactants and the products around
1739,And that when (the base) gains a proton it forms (the acid)
1740,In your own words explain what is meant by the term conjugate acid-base pair
1741,A conjugate acid-base pair is a reactant and product pair that is transformed into each other through the loss or gain of a proton
1742,So for example an acid loses a proton to form a base
1743,The acid and the resulting base are said to be a conjugate acid-base pair
1744,This chapter looks at the lithosphere and explores mining in more detail
1745,"Mining is very important in South Africa as a large part of the economy depends on gold, diamond and coal mining"
1746,"This chapter looks at the history of mankind, what the lithosphere is, what is in the lithosphere and then goes on to look at mining"
1747,The general techniques used across all types of mining are looked at and then gold mining is explored in greater detail
1748,Learners can do the mining section as a project (either in groups or individually) that they then present to the class
1749,"If learners do a project ensure that each mineral listed in CAPs (iron, phosphate, coal, diamond, copper, platinum, zinc, chrome, asbestos, manganese and gold) is covered by at least one learner in the class.This topic provides a great opportunity to look at social justice and economic concerns"
1750,The various class discussions and debates provided give learners the chance to think about some critical issues in South Africa.In Grade 10 we studied the elements
1751,We learnt about the different elements and the compounds that could be formed from those elements
1752,Where did mankind find them and how has he used them?This chapter will explore the part of the Earth known as the lithosphere
1753,We will find out what the lithosphere is and how the elements are distributed within it.
1754,"In Grade 10 we studied motion but not what caused the motion, in Grade 11 we learnt about forces and how they can alter the motion of an object"
1755,In this chapter we will focus on what happens when two bodies undergo a contact interaction and how their motion is affected
1756,"We are introduced to two new concepts, momentum and impulse.We can begin by considering some scenarios to set the context"
1757,Most people have some intuition for physics based on their everyday experiences but they haven't formalised it
1758,We can use our intuitive answers to lead into more structured thinking about physical events.Momentum transfer doesn't require a contact interaction but we won't consider any non-contact scenarios in this chapter.Everyone has experienced a mosquito landing on their arm and it can happen quite unnoticed
1759,Consider the case of a falcon landing on your arm (ignore the sharp claws for now)
1760,"Would you still notice if the mosquito flew the same way as a falcon, or if the falcon copied the flight of a mosquito before landing"
1761,"You probably would still notice, but try to think about what makes them so different.Look at a motorcycle, motorcar and truck"
1762,"Which of them is more likely to result in less damage in a collision situation, why"
1763,What factors would you change to reduce potential damage.Why is the Moon's orbit largely unaffected when it is hit by asteroid?The factors that come up in these considerations are how fast things are moving and how massive they are
1764,A falcon moving at the same speed as a mosquito still has a much larger mass
1765,"Even if a mosquito moved as fast as a falcon it wouldn't bother us because the mass of a mosquito is so small.If a motorcycle, motorcar and truck were all moving at the same speed then it would be much safer to be in a collision with the motorcycle but a truck doesn't have to be moving as fast as a motorcycle to have a huge impact in a collision because of its large mass.There is an interplay between mass and speed (velocity to be precise) that governs what would happen if these objects came into contact with another object"
1766,"There are two quantities that depend on mass and velocity, kinetic energy and momentum"
1767,Momentum is different to kinetic energy and is what we will focus on in the first part of this chapter
1768,"In the second part we will cover some of the differences between kinetic energy and momentum.Units and unit conversions - Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesTechniques of vector addition - Physical Sciences, Grade 10, Vectors and scalarsNewton's laws - Physical Sciences, Grade 11, ForcesThe following must be covered by the end of this chapter:Momentum:The definition of momentum.The calculations done on momentum using p = mv and the change in momentum under the influence of a resultant force.The understanding of the vector nature of momentum and the applications concerning momentum.Representing momentum using vector diagrams.Newton's second law expressed in terms of momentum:State Newton's second law in terms of momentum.Expression of Newton's second law in terms of symbols.Emphasis on the vector nature of momentumThe relationship between the net force and change in momentum for a variety of motions by using different examples.Do calculations on the change in momentum when a resultant force acts on an object to change the velocity.Conservation of momentum:Definition of :A systemInternal forcesExternal forcesIsolated systemState the law of conservation of momentum.Explain the difference between elastic and inelastic collisions by using the concept of kinetic energy before and after a collision.Do calculations on the principle of conservation of momentum.Do practical demonstrations on the principle of conservation of momentum.Applications of the principle of conservation of momentum.Impulse:Definition of impulse.The understanding of the vector nature of impulse.The change in momentum and impulse are equal to each other (impulse-momentum theorem).Calculations done by using the impulse-momentum theorem.Units and unit conversions - Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesTechniques of vector addition - Physical Sciences, Grade 10, Vectors and scalarsNewton's laws - Physical Sciences, Grade 11, Forces"
1769,"In this chapter we are going to look at the motion of objects that are either projected, thrown, or shot directly into the air, be it vertically upwards, downwards or when objects are dropped"
1770,"This is something that everyone has experienced while playing games and we all have a strong intuition that 'what goes up, must come down', but now we'll study why that is the case.Video: 27JYUnits and unit conversions - Physical Sciences, Grade 10, Science skillsRectilinear motion - Physical Sciences, Grade 10, Motion in one dimensionLinear equations - Mathematics, Grade 10, Equations and inequalitiesQuadratic equations - Mathematics, Grade 10, FunctionsUnderstand the principle of free falling under gravity with a constant acceleration for an upwards and downwards motion.Know that it's only vertical displacement no horizontal displacement.Always move only under the influence of only gravity.The meaning of time symmetry and the magnitude of velocity.Do an experiment to measure the position and time during a motion.Calculations done on projectiles by knowing how to use a single set of equations.Graphical representations of the equations of motion - Draw graphs for the projectiles motions.Deduct equations and determine the position, displacement, velocity or acceleration from the graphs.Describe the motion of the object from the graphs.Units and unit conversions - Physical Sciences, Grade 10, Science skillsRectilinear motion - Physical Sciences, Grade 10, Motion in one dimensionLinear equations - Mathematics, Grade 10, Equations and inequalitiesQuadratic equations - Mathematics, Grade 10, Functions"
1771,"This section studies simple organic molecules, functional groups and the physical properties associated with these functional groups"
1772,"Only molecules with one type of functional group, and no more than three of the same functional group, should be studied"
1773,This section is a basis for any organic chemistry they may study beyond school so it is important that learners have a thorough understanding of this chapter
1774,"Some common polymers are also covered in this chapter, learners should understand the environmental impacts of these polymers as well as their connection with simple organic molecules through the monomers they are formed from.This section of work is the first chemistry chapter of the Grade 12 year"
1775,Learners should have an understanding of intermolecular forces and chemical bonds from Grade 11
1776,"If possible more time could be given here to ensure a thorough understanding, as there is a lot of work to cover.Emphasis should be placed on the different representations of organic compounds: macroscopic, sub-microscopic, symbolic representations and the links between all three"
1777,"Where possible, use atomic model kits to help explain reactions, physical properties and the structure of molecules.The following topics are covered in this chapter"
1778,"What makes a molecule organic, and organic molecular structures This chapter starts with a brief introduction to what makes a molecule organic (containing carbon atoms)"
1779,This then leads in to the properties of carbon that make it so unique
1780,"Learners are introduced to structural, semi-structural, condensed and molecular formula representations for molecules"
1781,It is important that they have a thorough understanding of this before moving on as they will use these representations throughout the chapter
1782,"It is also important that learners understand that molecules are not two-dimensional, if possible do some demonstrations with atomic model kits so they can get a better feel for the shape of an organic molecule"
1783,"Semi-structural representations are not required by CAPS, but will be shown in many textbooks and so it would be good for the student to understand them"
1784,Functional groups Understanding functional groups is essential to understanding organic molecules
1785,"An introduction to each of the required basic functional groups, the homologous series to which they belong, and their general formulas are covered in this section: hydrocarbons (alkanes, alkenes, alkynes), alcohols, alkyl halides (specifically haloalkanes), aldehydes, ketones, carboxylic acids and esters"
1786,"The concept of saturated and unsaturated compounds is also covered, this will become more important later in the chapter when studying reactions"
1787,"Isomers of compounds with the same functional groups, and compounds with different functional groups are also covered"
1788,IUPAC naming A good knowledge of IUPAC naming is very important in organic chemistry
1789,"This section walks the learners through the naming of the functional groups, with many worked examples"
1790,Going through those worked examples and the associated exercises will help the learners understand this section
1791,There are a number of in-class activities provided that will also help with understanding
1792,"The naming of compounds with more than three of the same functional group, or more than one functional group, is not required by CAPS"
1793,"Chain lengths of no more than eight carbon atoms are allowed, and esters may not have branched groups"
1794,Physical propeties and structure A revision of Grade 11 intermolecular forces would be useful before starting this section
1795,The important IMF this year are hydrogen bonds and van der Waals forces
1796,"The physical properties covered include: viscosity, density, melting and boiling points, flammability and vapour pressure, volatility, physical state, smell"
1797,It would be good for learners to revise molecular shape from Grade 11 as well
1798,"The changes in physical properties are linked to the intermolecular forces of the molecule, which is in turn linked to functional groups, chain length and chain branching"
1799,"Although these are seperated into sections the learner should understand that they are linked (different intermolecular forces are due to functional groups, chain length, etc.)"
1800,Applications of organic chemistry In this section learners will explore the applications of organic molecules
1801,"Specifically the cracking of hydrocarbons, and the (complete) combustion of alkanes"
1802,"Esters are also covered in more detail in this section, with industrial uses"
1803,"Addition, elimination and substitution reactions The learners need to know the addition, elimination and substitution reactions mentioned in this section, including reaction conditions and the major and minor products that will be formed"
1804,"They should understand the difference between an addition reaction, an elimination reaction and a substitution reaction and the reactants required in each specific reaction"
1805,"Plastics and polymers The polymers covered in this section are: polyethene, polypropene, polyvinyl chloride, polyvinyl acetate, polystyrene, polyethylene terephthalate and polylactic acid"
1806,"Learners should understand what makes a compound a polymer, the difference between an addition and a condensation reaction, and how to determine the polymer from the monomer and the monomer from the polymer"
1807,"The learners will be using dangerous chemicals and should be properly instructed on the correct use of safety equipment, including safety goggles, gloves and protective clothing"
1808,They should also be reminded not to sniff any chemicals as the fumes can be dangerous as well
1809,More information on laboratory procedures as well as safety precautions is provided in Chapter 1 (Science skills).These experiments are also an excellent opportunity to get the learners to research organic molecules
1810,Before any experiment the hazards of the chemicals being worked with should be studied
1811,Have the learners do the research for at least some of the experiments before completing them as a way of better understanding the molecules.Do not confuse organic compounds with naturally produced food
1812,Organic compounds are often produced in a laboratory.Organic chemistry is the branch of chemistry that deals with organic molecules
1813,"An organic molecule is one which contains carbon, although not all compounds that contain carbon are organic molecules"
1814,"Noticeable exceptions are carbon monoxide (), carbon dioxide (), carbonates (eg calcium carbonate), carbides (eg calcium carbide) and cyanides (eg sodium cyanide)"
1815,Pure carbon compounds such as diamond and graphite are also not organic compounds
1816,"Organic molecules can range in size from simple molecules to complex structures containing thousands of atoms!Although carbon is present in all organic compounds, other elements such as hydrogen , oxygen , nitrogen , sulfur and phosphorus are also common in these molecules.Organic moleculeAn organic molecule is a molecule that contains carbon atoms (generally bonded to other carbon atoms as well as hydrogen atoms).Organic compounds are very important in daily life and they range from simple to extremely complex (Figure 4.1)"
1817,"Organic molecules make up a big part of our own bodies, they are in the food we eat and in the clothes we wear"
1818,"Organic compounds are also used to make products such as medicines, plastics, washing powders, dyes, along with a long list of other items"
1819,"There are millions organic compounds found in nature, as well as millions of synthetic (man-made) organic compounds."
1820,"We use the term `work' in everyday conversation to mean many different things.We talk about going to work, doing homework, working in class.Physicists mean something very specific when they talk about work.In Physics we use the term work to describe the process of transferring energy from object or system to another or converting energy from one form to another.You will learn that work and energy are closely related to Newton's laws of motion"
1821,You shall see that the energy of an object is its capacity to do work and doing work is the process of transferring energy from one object or form to another by means of a force
1822,"In other words, an object with lots of energy can do lots of work"
1823,"when object A transfers energy to object B, the energy of object A decreases by the same amount as the energy of object B increases, we say that object A does work on object B"
1824,Lifting objects or throwing them requires that you do work on them
1825,Even making an electrical current flow requires that something do work
1826,"Objects or systems must have energy to be able to do work on other objects or systems by transferring some of their energy.Units and unit conversions, Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesTechniques of vector addition - Physical Sciences, Grade 10, Vectors and scalarsNewton's laws - Physical Sciences, Grade 11, ForcesForce diagrams - Physical Sciences, Grade 11, ForcesVideo: 27RGWork:Define word done on an object by a force.Understand that work is a scalar.Calculations done on the net work done on an object.Understand the difference of positive, negative and no work done.Drawing of force diagrams to determine the net work done on an object - Ignore perpendicular forces.Work-energy theorem:Know the difference between conservative and non-conservative forces.Understand the result of a net force working in on an object.Application of the work-energy theorem to objects on horizontal and inclined planes.Calculations of different motions of objects.Conservation of energy:Definition of conservative and non-conservative forces and examples.Know the relationship between conservative and non-conservative forces and mechanical energy.Calculations done on the conservation of energy.Using calculations to prove the relationship between non-conservative forces and mechanical energy.Power:Definition of power as the rate at which work is done.Calculations done when work is done.Understand what is needed to keep an object moving at a constant speed.Calculations done when an object moves at a constant speed.Calculations done on power.Calculations done on maximum and minimum power.Units and unit conversions, Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesTechniques of vector addition - Physical Sciences, Grade 10, Vectors and scalarsNewton's laws - Physical Sciences, Grade 11, ForcesForce diagrams - Physical Sciences, Grade 11, Forces"
1827,"Have you noticed how the pitch of a police car or ambulance siren changes as it passes where you are standing, or how an approaching car or train sounds different to when it is tavelling away from you"
1828,"If you haven't, try to do an experiment by paying extra careful attention the next time it happens to see if you can notice a difference in pitch"
1829,"This doesn't apply to just vehicles and trains but anything that emits waves, be those sound waves or any other electromagnetic (EM) waves.The effect actually occurs if you move towards or away from the source of the sound as well"
1830,"This effect is known as the Doppler effect and will be studied in this chapter.The Doppler effect is named after Johann Christian Andreas Doppler (29 November 1803 - 17 March 1853), an Austrian mathematician and physicist who first explained the phenomenon in 1842.Video: 27SRUnits and unit conversions - Physical Sciences, Grade 10, Science skillsEquations, Mathematics - Grade 10, Equations and inequalitiesSound waves - Physical Sciences, Grade 10, SoundElectromagnetic radiation - Physical Sciences, Grade 10, Electromagnetic radiationThe Doppler Effect with sound:Definition of the Doppler Effect with examples.Explanation to what happens with sound when objects move relative to each other.Calculations done to determine the frequency when one of the two objects are moving.Description of applications with ultra sound waves.THE Doppler Effect with light:Understand the relationship between light and the Doppler Effect.Application of the Doppler Effect and light concerning the universe.Units and unit conversions - Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesSound waves - Physical Sciences, Grade 10, SoundElectromagnetic radiation - Physical Sciences, Grade 10, Electromagnetic radiation"
1831,"A car slowly rusting away, a match burning, a tablet dissolving in water"
1832,All of these are chemical reactions and all of these take place at different rates
1833,"If you were to hold a race between these three reactions you would find that the match wins (it burns quickly), while the car rusting would lose (it may take years to rust).In this chapter we will look at why reactions proceed at different rates (speeds) and how we can change the rate of the reaction.In physics, speed is the scalar measurement that tells us how fast or slow an object is moving (position vs"
1834,For reactions the speed (or rate) of a reaction means how fast or slow the reaction is and indicates the amount of product formed and the amount of reactants used per unit time.
1835,To define chemical equilibrium we need to ask some important questions about reactions: Does a reaction always run its full course so that all the reactants are used up
1836,When all the reactants in a reaction are used up the reaction is said to have gone to completion
1837,Does a reaction always proceed in the same direction or can it be reversed
1838,"In other words, does a reaction always proceed reactants products, or is it possible that a reaction will reverse and go products reactants"
1839,"However, in some reactions the reactants form products (in a ), and the products can change back into reactants (in a )"
1840,"Can a reaction reach a point where reactants are still present, but there does not seem to be any further change taking place in the reaction"
1841,"In all reactions, as the amount of reactant in a reaction decreases the product is formed more slowly"
1842,"In a reversible reaction, as the amount of product increases the reactant is formed more quickly"
1843,Eventually the rate of the forward reaction (reactants products) equals the rate of the reverse reaction (products reactants)
1844,At this point there but there does not appear to be any further change taking place
1845,Chemical equilibrium is the state of a reversible reaction where the rate of the forward reaction equals the rate of the reverse reaction
1846,While a reaction is in equilibrium the concentration of the reactants and products are constant.Chemical equilibrium A reaction is in chemical equilibrium when the rate of the forward reaction equals the rate of the reverse reaction
1847,In the bottle there is carbon dioxide () dissolved in the liquid
1848,There is also gas in the space between the liquid and the cap
1849,"There is a constant movement of from the liquid to the gas phase, and from the gas phase into the liquid"
1850,"However, if you look at the bottle there does not appear to be any change"
1851,The system is in equilibrium.Without chemical equilibrium life as we know it would not be possible
1852,Another example of equilibrium in our everyday lives goes on within our very bodies
1853,"The haemoglobin has to be able to take up oxgen, but also to release it and this is done through changes in the chemical equilibrium of this reaction in different places in our bodies.haemoglobin(aq) + haemoglobin((aq)Haemoglobin, inside red blood cells in the lungs, bonds with oxygen"
1854,This oxyhaemoglobin moves with the red blood cells through the blood stream to cells throughout the body.This video is a good demonstration of how a reaction reaches equilibrium with time.Video: 27VFThe important thing for the students to understand in this experiment is that there is constant movement
1855,"Molecules at the surface of the water in the closed beaker are constantly evaporating, and gas molecules are constantly condensing"
1856,"There is no change in the level of the liquid and the total number molecules in the liquid and the gas state remain constant.Point out that the level of water in the sealed container also drops initially, before finally remaining constant"
1857,This concept will help learners understand how the rate of the forward reaction decreases until equilibrium is reached.Evaporation is when a substance goes from the liquid phase to the gas phase (it evaporates)
1858,Condensation is when a substance goes from the gas phase to the liquid phase (it condenses).The bottle contains water vapour (gas) and water droplets are condensing on the side of the bottle.An open system is one in which matter or energy can flow into or out of the system
1859,"In the liquid-gas demonstration we used, the first beaker was an example of an open system because the beaker could be heated or cooled (a change in energy), and water vapour (the matter) could evaporate from the beaker.Open system An open system is one whose borders allow the movement of energy and matter into and out of the system"
1860,"A closed system is one in which energy can enter or leave, but matter cannot"
1861,The second beaker with the glass cover is an example of a closed system
1862,"The beaker can still be heated or cooled, but water vapour cannot leave the system because the glass cover is a barrier"
1863,Condensation changes the vapour to liquid and returns it to the beaker
1864,"In other words, there is no loss of matter from the system.Generally, some of the molecules at the surface of liquids and solids are moving into the gas phase"
1865,"However, this is such a small fraction of the total volume of the liquid or solid that a reaction involving only solids or liquids can be considered a closed system.It is useful to simplify situations in science by dividing the world into the system we are studying, and the surrounding environment that might influence the reaction, but is not part of it.Closed system A closed system is one in which only energy can move into and out of the system"
1866,Matter cannot be gained by the system nor lost from the system
1867,"In a closed system it is possible for reactions to be reversible, such as in the demonstration above"
1868,"In a closed system, it is also possible for a chemical reaction to reach equilibrium.Some reactions can take place in two directions"
1869,"In the other direction, the products react to form the reactants again"
1870,A special double-headed arrow ( ) is used to show this type of :A reversible reaction A reversible reaction is a chemical reaction that can proceed in both the forward and reverse directions
1871,"In other words, the reactants and products of the reaction may reverse roles"
1872,Remember that implies that A goes to B and cannot become A again
1873,"A can go to B and B can go to A.So, in the following reversible reaction: is the reaction.The forward reaction is always taken from the given equation and written: left to right"
1874,is the reaction.The reverse reaction is always taken from the given equation and written: right to left.Exercise 8.1See solutionsWhich of the following situations describes a closed system
1875,The water vapour can leave the pot (system) if there is no lid
1876,Assume that none of the solid or liquid reactants or products go into the gas phase
1877,"Initially (time = ), the rate of the is high (fast)"
1878,As the reaction gets closer to equilibrium the rate of decrease levels out until the forward reaction has a constant rate.Initially the rate of the is low (slow)
1879,"As the reaction progresses the rate of increase levels out until the reverse reaction has a constant rate.At this point the forward and reverse reaction rates are equal and this is called .Although it is not always possible to observe any macroscopic changes, this does not mean that the reaction has stopped"
1880,The forward and reverse reactions continue to take place and so microscopic changes still occur in the system
1881,This state is called dynamic equilibrium.Dynamic equilibrium There is a dynamic equilibrium in a reversible reaction when the rate of the forward reaction equals the rate of the reverse reaction
1882,"In the liquid-gas phase equilibrium demonstration, dynamic equilibrium was reached when there was no observable change in the level of the water in the second beaker even though evaporation and condensation continued to take place.For more information on dynamic equilibriums watch this video:Video: 27VJ"
1883,A different concept to strong and weak is the concept of concentrated and dilute
1884,Thus a strong acid can be prepared as either a concentrated or a dilute solution
1885,A solution of which the exact concentration is known is called a standard solution
1886,A concentrated solution is one where a large amount of a substance (solute) has been added to a solvent
1887,Note that both strong and weak acids and bases can be used in concentrated solutions
1888,Concentrated solution A concentrated solution is one where there is a high ratio of dissolved substance (eg acid or base) to solvent
1889,A dilute solution is one where a small amount of a substance has been added to a solvent
1890,Note that both strong and weak acids and bases can be used in dilute solutions
1891,A concentrated solution has a lot of solute molecules (red circles) in the solvent
1892,A dilute solution has few solute molecules (red circles) in the solvent
1893,Dilute solution A dilute solution is one where there is a low ratio of dissolved substance to solvent
1894,A concentrated solution can be made from a strong or a weak acid or base
1895,A dilute solution can also be made from a strong or a weak acid or base
1896,Whether a solution is concentrated or dilute depends on how much of the acid or base was added to the solvent
1897,"A strong base that is also concentrated would be a base that almost completely dissociates when added to a solution, and you also add a large amount of the base to the solution"
1898,"A weak acid that is also dilute would be an acid where only a small percentage of molecules ionise when added to a solution, and you also add only a small amount of the acid to the solution"
1899,The electrical conductivity of a solution depends on the concentration of mobile ions in the solution
1900,"This means that a concentrated solution of a strong acid or base will have a high electrical conductivity, while a dilute solution of a weak acid or base will have a low electrical conductivity"
1901,"Therefore, the more ions (charged particles) there are in a solution, the greater the electric current that can be conducted through the solution by the charged particles"
1902,These include ions in solution and ions in melted ionic materials
1903,Only a small percentage of the molecules dissociate in the solution
1904,Almost complete ionisation or dissociation means an acid or base is strong
1905,Only a small amount of ionisation or dissociation means an acid or base is weak
1906,"Almost all the molecules ionise in the solution, therefore is a strong acid"
1907,"Only a small percentage of the molecules dissociate, therefore is a weak base"
1908,A concentrated solution has a high ratio of solute to solvent
1909,A dilute solution has a low ratio of solute to solvent
1910,"This is a high ratio, therefore the solution of is concentrated"
1911,"This is a low ratio, therefore the solution of is dilute"
1912,Only a small percentage of the molecules ionise in the solution
1913,Almost complete ionisation or dissociation means an acid or base is strong
1914,Only a small amount of ionisation or dissociation means an acid or base is weak
1915,"Almost all the molecules dissociate in the solution, therefore is a strong base"
1916,"Only a small percentage of the molecules ionise, therefore is a weak acid"
1917,A concentrated solution has a high ratio of solute to solvent
1918,A dilute solution has a low ratio of solute to solvent
1919,"This is a low ratio, therefore the solution of is dilute"
1920,"This is a high ratio, therefore the solution of is concentrated"
1921,To do that the molar mass (M) needs to be calculated
1922,M() = ( x ) + + ( x ) =
1923,To do that the molar mass (M) needs to be calculated
1924,For every mole of a solvent there are moles of lithium hydroxide ()
1925,There are many more moles of the base than the solvent
1926,For every moles of a solvent there are moles of nitric acid ()
1927,There are many more moles of the solvent than the acid
1928,% of an unknown acid donates protons when the acid is added to water
1929,This means that it almost completely forms ions in solution and is therefore a strong acid
1930,Is a solution with a pH of strongly or weakly acidic
1931,Although this is a strong acid the solution is only weakly acidic
1932,This means that there must be a very small number of moles of the acid in the total volume of the solution
1933,You need the number of moles (n) and the molar mass (M)
1934,You need the number of moles (n) and the molar mass (M)
1935,"You have the volume (V) and original concentration of the ammonia solution, you need number of moles (n) in that original solution"
1936,Therefore n = C x V n(original solution of ) = x =
1937,The final volume used to calculate the concentration must be the volume of the water plus the volume of ammonia added
1938,The study of electrical circuits is essential to understanding the technology that uses electricity in the real-world
1939,"In this chapter we will focus on revising content from Grade 11 and extending our understanding of the internal structure of a battery/cell and how this influences what you already know about circuits.Units and unit conversions- Physical Sciences, Grade 10, Science skillsCircuit components- Physical Sciences, Grade 10, Electric circuitsOhm's law - Physical Sciences, Grade 11, Electric circuitsSeries and parallel components - Physical Sciences, Grade 11, Electric circuitsEquations - Mathematics, Grade 10, Equations and inequalitiesSeries and parallel networks of resistors:Understanding of Ohm's Law.The meaning of conservation of charge and energy for different types of circuits.Calculations done using series and parallel circuits.Solve problems involving current, voltage and resistance for circuits.Batteries and internal resistance:State that a real battery has internal resistance.Definition of a load.Do experiments of finding the internal resistance of a battery.Do calculations by using circuits with batteries with internal resistance.Evaluating internal resistance in circuits:Solve circuit problems using batteries with internal resistance with series, parallel and series-parallel circuits.Extension: Wheatstone Bridge:Definition of a Wheatstone Bridge.Solve problems concerning the Wheatstone Bridge.Units and unit conversions- Physical Sciences, Grade 10, Science skillsCircuit components- Physical Sciences, Grade 10, Electric circuitsOhm's law - Physical Sciences, Grade 11, Electric circuitsSeries and parallel components - Physical Sciences, Grade 11, Electric circuitsEquations - Mathematics, Grade 10, Equations and inequalities"
1940,In Grade 11 you learnt how a magnetic field is generated around a current-carrying conductor
1941,You also learnt how a current is generated in a conductor that moves in a magnetic field or in a stationay conductor in a changing magnetic field
1942,"This chapter describes how conductors moving in a magnetic field are applied in the real-world.Today, currents induced by magnetic fields are essential to our technological society"
1943,"The ubiquitous generator—found in automobiles, on bicycles, in nuclear power plants, and so on—uses magnetism to generate current"
1944,"Other devices that use magnetism to induce currents include pickup coils in electric guitars, transformers of every size, certain microphones, airport security gates, and damping mechanisms on sensitive chemical balances"
1945,"Not so familiar perhaps, but important nevertheless, is that the behavior of AC circuits depends strongly on the effect of magnetic fields on currents.Electrical machines - generators and motors:State the difference between generators and motors.Definition of Farady's Law.Using Farady's Law for explanations.Definition of a generatorExplaining the principle of an AC and DC generator using words and pictures.Explaining the difference between AC and DC generators.Explains what happens when a current carrying coil is placed in a magnetic field.Explaining the principle of an electric motor using word and pictures.Definition of Lorent Force.Examples of AC and DC generators and the use of motors.Alternating current:Explaining advantages of alternating current.Write different expressions.Definition of the root mean square values and explains why they are useful.Calculations done on the average power.Drawing of graphs.Solve different kinds of problems using alternating current."
1946,Many people are using solar power as a source of energy for their homes
1947,Solar power can be used to heat water or to supply electricity
1948,Have you ever wondered how solar energy is converted to electrical energy
1949,"In this chapter, we examine the process that is used to achieve this energy conversion.Video: 27Z3Units and unit conversions - Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesElectronic configuration- Physical Sciences, Grade 10, The atomElectromagnetic radiation- Physical Sciences, Grade 10, Electromagnetic radiationPhotoelectric effect:Description of the photoelectric effect.Give the significance of the photoelectric effect.Definition of the cut-off frequency.Definition of the work function and that it is material specificThe relationship between the cutt-off frequency and maximum wavelength.Calculations using the photoelectric equation.Knowing the relationship between the number of electrons and intensity of the incident radiation.Understanding the nature between the photoelectric effect and the particle of nature of light.Emission and absorption spectra:Explanation of the source atomic emission spectra and their unique relationship to each element.Relation between the atomic spectrum and the electron transitions between energy levels.Explaining the difference between atomic absorption and emission spectra.Applications of emission and absorption spectra.Units and unit conversions - Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesElectronic configuration- Physical Sciences, Grade 10, The atomElectromagnetic radiation- Physical Sciences, Grade 10, Electromagnetic radiation"
1950,An easy way to remember this is:In both oxidation and reduction a transfer of electrons is involved resulting in a change in the oxidation state of the elements
1951,"In each of the following reactions say whether the reactant iron species (, , ) is oxidised or reduced"
1952,"This section studies the use of resources, more specifically phosphate rock, natural gas and other gases (like nitrogen and oxygen) to produce fertilisers to sustain a food supply for people on Earth"
1953,The industrial processes that are involved in the manufacturing of fertilisers are studied
1954,"The purpose of studying this industry is to make learners aware of the impact of human activities on the environment and our responsibility to use our resources sustainably.Prior knowledgeThis section of work is done at the end of the Grade 12 year and provides an ideal opportunity to revise some of the concepts covered in redox reactions, rates and extent of reactions, acid-base reactions and balancing of equations"
1955,The prior knowledge for this chapter includes a general awareness that the chemistry that is done at school has application in industrial processes in South Africa and elsewhere
1956,"Two examples that would have been covered in the electrochemistry section, namely the production of chlorine and the recovery of aluminium metal from bauxite, can provide a useful context to study further application of chemistry in real life"
1957,"Furthermore, this section also builds on learners’ prior knowledge of the lithosphere and how we are using these resources on Earth.PlanningCAPS allocates 6 hours for this section"
1958,"The suggested lessons can be adapted, depending on the length of the lessons at your school and how much time you have to teach the section"
1959,Introduction to the importance of nutrients This section covers the importance of nutrients and is necessary to understand the role of fertilisers
1960,In this lesson learners should do the concept map activity as a way of summarising the information
1961,"Learners should start on the investigation of fertiliser use in their area from this first lesson, as it is a long investigation and requires a community survey"
1962,The role of fertilisers In this lesson the role of fertilisers should be covered
1963,This includes an understanding of the NPK ratios and the specific nutrients found in different fertilisers
1964,The industrial preparation of fertilisers This section covers the industrial production of chemicals used in inorganic fertilisers
1965,At the end of the section there is a worksheet for the learners to complete
1966,"The worksheet, as well as the answer sheet is provided in this book"
1967,"This is a long section and, if time allows, should be covered over three lessons"
1968,Alternative sources of fertilisers In this lesson learners should understand and be able to name alternative sources of fertilisers
1969,At the end of the lesson they should complete the activity on alternative sources
