,text
13648,the string of a sitar also gives out a musical sound
13649,"major causes of noise pollution are sounds of vehicles, explosions including bursting of crackers, machines, loudspeakers etc"
13650,"ü in human beings, the vibration of the vocal cords produces sound"
13651,"ü the eardrum senses the vibrations of sound, it sends the signals to the brain"
13652,ü the number of oscillations or vibrations per second is called the frequency of oscillation
13653,"ü the frequency is expressed in hertz ü larger the amplitude of vibration, the louder is the sound"
13654,"ü higher the frequency of vibration, the higher is the pitch, and shriller is the sound"
13655,ü attempts should be made to minimise noise ü plantation on the roadside and elsewhere can reduce noise pollution
13656,"sound can travel through gases only liquids only solids only solids, liquids and gases"
13657,voice of which of the following is likely to have minimum frequency
13658,"baby girl a man baby boy a woman in the following statements, tick ‘t’ against those which are true, and ‘f’ against those which are false"
13659,the number of oscillations per second of a vibrating object is called its time period
13660,"for human ears, the audible range is 20 hz to 20,000 hz"
13661,"the lower the frequency of vibration, the higher is the pitch"
13662,find its time period and the sound from a mosquito is produced when it vibrates its wings at an average rate of 500 vibrations per second
13663,can music become noise list sources of noise pollution in your surroundings
13664,they have been offered one on the roadside and another three lanes away from the roadside
13665,lightning and thunder take place in the sky at the same time and at the same distance from us
13666,2021–22extended learning — activities and projects visit the music room of your school
13667,note down the parts of these instruments that vibrate to produce sound
13668,place your hands over your ears and get some one to place this thread round your head and hands
13669,ask her to make the thread taut and hold its ends in one hand
13670,now ask her to draw her finger and thumb tightly along the thread
13671,can you hear a rolling sound like that of a thunder
13672,now repeat the activity while another friend stands near both of you
13673,make sure that the two strings are taut and touch each other
13674,see how many more friends you can engage in this way
13675,you can read more on the related topics on the following websites: l www.physicsclassroom.com/class/sound/soundtoc.html l health.howstuffworks.com/hearing.htm did you know
13676,"but, perhaps, more astonishing is a dome near the entrance to the fort"
13677,"one day they saw some tools like khurpi, sickle, shovel, plough, etc., in the field"
13678,"for example, crop of wheat means that all the plants grown in a field are that of wheat"
13679,these can be classified on the basis of the season in which they grow
13680,you may find that these activities are similar to those carried out by a gardener or even by you when you grow ornamental plants in your house
13681,why does the loosening of soil allow the roots to breathe easily
13682,the loosened soil helps in the growth of earthworms and microbes present in the soil
13683,the process of loosening and turning of the soil is called tilling or ploughing
13684,levelling of soil is done with the help of a leveller
13685,"agricultural implements before sowing the seeds, it is necessary to break soil clumps to get better yield"
13686,"the main tools used for this purpose are the plough, hoe and cultivator"
13687,the other end is attached to a beam which is placed on the bulls’ necks
13688,"before sowing, one of the important tasks is to know about the tools used for sowing seeds [ , ]"
13689,farmers dump plant and animal waste in pits at open places and allow it to decompose
13690,: a seed drill seed drill : nowadays the seed drill [fig
13691,it makes the soil porous due to which exchange of gases becomes easy
13692,"the time and frequency of irrigation varies from crop to crop, soil to soil and season to season"
13693,it is a boon in regions where availability of water is poor
13694,farmers adopt many ways to remove weeds and control their growth
13695,the best time for the removal of weeds is before they produce flowers and seeds
13696,"in harvesting, crops are pulled out or cut close to the ground"
13697,it usually takes 3 to 4 months for a cereal crop to mature
13698,farmers with small holdings of land do the separation of grain and chaff by winnowing
13699,many people living in the coastal areas consume fish as a major part of their diet
13700,in the previous classes you have learnt about the food that we obtain from plants
13701,"similarly, animals reared at home or in farms, have to be provided with proper food, shelter and care"
13702,"when this is done on a large scale, it is called animal husbandry"
13703,"ü in india, crops can be broadly categorised into two types based on seasons - rabi and kharif ü it is necessary to prepare soil by tilling and levelling"
13704,ü harvesting is the cutting of the mature crop manually or by machines
13705,ü separation of the grains from the chaff is called ü proper storage of grains is necessary to protect them from pests and microorganisms
13706,"float, water, crop, nutrients, preparation the same kind of plants grown and cultivated on a large scale at a place is called"
13707,kharif crop rabi crop write a paragraph in your own words on each of the following
13708,"if wheat is sown in the kharif season, what would happen"
13709,explain how soil gets affected by the continuous plantation of crops in a field
13710,sending crop to sugar factory preparation of ploughing the 2021–22 complete the following word puzzle with the help of clues given below
13711,certain plants of the same kind grown on a large scale
13712,collect pictures of some other agricultural machines and paste them in a file
13713,crop production and management 2021–22 effect of extreme cold and extreme hot weather on the plants
13714,an example for field trip work himanshu and his friends were very anxious and curious to go to thikri village
13715,they had taken bags to collect some seeds and other things
13716,please guide shri patel : namaskar and welcome all of you
13717,sabiha : when did you start this work and what are the main crops that you grow
13718,"shri patel : about 75 years ago, my grandfather started this work"
13719,"the main crops that we grow are wheat, gram, soyabean and moong"
13720,"david : sir, can you tell us the difference between traditional and modern agricultural practices"
13721,"shri patel : earlier we used traditional tools like sickle, bullock plough, trowel, etc., and depended on rain water for irrigation"
13722,as a result we are able to get good crops on a large scale
13723,this year we got 9 to 11 quintals of gram crop/acre and 20 to 25 quintals of wheat/acre
13724,in my opinion awareness of new technology is important for better crop yield
13725,"shri patel : earthworms turn the soil and loosen it for proper aeration, so they help the farmer"
13726,david : can we have some seeds of the crops you grow here
13727,"[they put some seeds, fertilisers and soil sample in the bags.] himanshu : sir, we are thankful to you for making this visit pleasant and for providing useful information."
13728,coal and petroleum coal and petroleum we use various materials for our basic needs
13729,make a list of various materials used by us in daily life and classify them as natural and man-made
13730,exhaustible natural resources: the amount of these resources in nature is limited
13731,it is as hard as stone and is black in colour
13732,: coal coal is one of the fuels used to cook food
13733,it is also used in thermal power plants to produce electricity
13734,"coal is processed in industry to get some useful products such as coke, coal tar and coal gas"
13735,"interestingly, naphthalene balls used to repel moths and other insects are also obtained from coal tar"
13736,you know that petrol is used as a fuel in light automobiles such as motor cycles/ scooters and cars
13737,you see that the layer containing petroleum oil and gas is above that of water
13738,"such a network of pipelines exists in vadodara (gujarat), some parts of delhi and other places"
13739,natural gas is also used as a starting material for the manufacture of a number of chemicals and fertilisers
13740,"this will result in better environment, smaller risk of global warming and their availability for a longer period of time"
13741,"ü coke, coal tar and coal gas are the products of coal"
13742,coal gas coal tar fossil fuel natural gas what are the advantages of using cng and lpg as fuels
13743,plot shortage percentage for the years on the y-axis and the year on the x-axis
13744,shortage (%) extended learning — activities and projects get an outline map of india
13745,"mark the places in the map where coal, petroleum and natural gas are found"
13746,"enquire whether their energy consumption (coal, gas, electricity, petrol, kerosene) has increased or decreased in the last five years"
13747,find out the location of major thermal power plants in india
13748,what could be the reasons for their being located at those places
13749,different sets of organs perform the various functions you have listed
13750,"in this chapter, you shall learn about the basic structural unit of an organ, which is the cell"
13751,"similarly, cells are assembled to make the body of every organism"
13752,discovery of the cell robert hooke in 1665 observed slices of cork under a simple magnifying device
13753,what hooke observed as boxes or cells in the cork were actually dead cells
13754,very little was known about the cell for the next 150 years after robert hooke’s observations
13755,"the buildings, though built of similar bricks, have different designs, shapes and sizes"
13756,"similarly, in the living world, organisms differ from one another but all are made up of cells"
13757,: cork cells as observed by robert hooke a hen’s egg can be seen easily
13758,stains (dyes) are used to colour parts of the cell to study the detailed structure
13759,how do you define the shape of amoeba in the figure
13760,"(a, b, c) shows different cells such as blood, muscle and nerve of human beings"
13761,"can you guess, which part of the cell gives it shape"
13762,"however, most of the cells are microscopic in size and are not visible to the unaided eye"
13763,the size of the cells has no relation with the size of the body of the animal or plant
13764,it is not necessary that the cells in cell — structure and functions the elephant be much bigger than those in a rat
13765,"leaves, as you have learnt in class vii, are responsible for synthesis of food"
13766,"paheli realised that an organ is made up of tissues which in turn, are made up of cells"
13767,the cell in a living organism is the basic structural unit
13768,the boundary of the onion cell is the cell membrane covered by another thick covering called the cell wall
13769,place it in a drop of water on a glass slide
13770,it is generally spherical and located in the centre of the cell
13771,the entire content of a living cell is known as protoplasm
13772,"you may recall that chlorophyll in the chloroplasts of leaves, is essential for photosynthesis"
13773,"ü some organisms are single-celled, while others contain large number of cells"
13774,ü coloured bodies called plastids are found in the plant cells only
13775,ü plant cell has a big central vacuole unlike a number of small vacuoles in animal cells
13776,nucleus of a cell which part of the cell contains organelles
13777,talk to the senior biology teacher in your school or a neighbouring school
13778,find out if there are diseases which are passed on from parents to the offspring
13779,find out how these are carried and also if these diseases can be treated
13780,do you recall how the tester helped us in deciding that
13781,"however, so far we have used our tester to test materials which were in solid state"
13782,"however, if the bulb does not glow, it means that the tester is not working"
13783,bring your tester over this cap and let the ends of the tester dip into lemon juice or vinegar as shown in fig.
13784,take care that the ends are not more than 1 cm apart but at the same time do not touch each other
13785,we can use another effect of an electric current to make another kind of tester
13786,"repeat the activity with other liquids such as tap water, vegetable oil, milk, honey"
13787,let us now test the conduction of electricity through distilled water
13788,you may also get distilled water from a medical store or a doctor or a nurse)
13789,"we have found that common salt, when dissolved in distilled water, makes it a good conductor"
13790,"what are the other substances which, when dissolved in distilled water, make it conducting"
13791,pour about two teaspoonfuls of distilled water in each of them
13792,add a little sugar to the distilled water in the third cap and dissolve it
13793,"most liquids that conduct electricity are solutions of acids, bases and salts"
13794,"as a result, bubbles of a gas may be formed on the electrodes"
13795,the reaction would depend on what solution and electrodes are used
13796,these are some of the chemical effects of the electric current
13797,note down the terminal of the battery with which this electrode is connected
13798,jewellery makers electroplate chemical effects of electric current : some electroplated objects silver and gold on less expensive metals
13799,ü the passage of an electric current through a conducting liquid causes chemical reactions
13800,poor conductor the resulting effects are called chemical effects fill in the blanks
13801,"when the free ends of a tester are dipped into a solution, the magnetic needle shows deflection"
13802,the bulb does not glow in the setup shown in fig.
13803,"a tester is used to check the conduction of electricity through two liquids, labelled a and b"
13804,it is found that the bulb of the tester glows brightly for liquid a while it glows very dimly for liquid b
13805,you would conclude that liquid a is a better conductor than liquid b
13806,"if not, what can we do to make it in case of a fire, before the firemen use the water hoses, they shut off the main electrical supply for the area"
13807,a child staying in a coastal region tests the drinking water and also the seawater with his tester
13808,he finds that the compass needle deflects more in the case of seawater
13809,is it safe for the electrician to carry out electrical repairs outdoors during heavy downpour
13810,a thin plate of pure copper and a thick rod of impure copper are used as electrodes
13811,copper from impure rod is sought to be transfered to the thin copper plate
13812,which electrode should be attached to the positive terminal of the battery and why
13813,now replace zinc plate with some other metallic object and again repeat the activity
13814,find out if there is a commercial electroplating unit in your town
13815,(the process of electroplating in a commercial unit is much more complex than what we did in activity )
13816,imagine that you are an ‘entrepreneur’ and have been provided a loan by a bank to set up a small electroplating unit
13817,what object would you like to electroplate and for what purpose
13818,take a conducting metal plate and spread a moist paste of potassium iodide and starch
13819,"now using the free end of the wire, write a few letters on the paste"
13820,"young one just as in plants, there are two modes by which animals reproduce"
13821,"like plants, the reproductive parts in animals also produce gametes that fuse to form a zygote"
13822,sperm is a single cell with all the usual cell components
13823,"male reproductive organs the male reproductive organs include a pair of testes (singular, testis), two sperm ducts and a penis"
13824,"though sperms are very small in size, each has a head, a middle piece and a tail"
13825,"female reproductive organs the female reproductive organs are a pair of ovaries, oviducts (fallopian tubes) and the uterus"
13826,see if you can recognise some characters in them similar to those of your mother or your father
13827,a layer of jelly holds the eggs together and provides protection to the eggs
13828,the zygote divides repeatedly to give rise to a ball of cells
13829,the cells then begin to form groups that develop into different tissues and organs of the body
13830,the hard shell that you see in a hen’s egg is one such protective layer
13831,"after the hard shell is formed around the developing embryo, the hen finally lays the egg"
13832,the embryo takes about 3 weeks to develop into a chick
13833,you must have seen the hen sitting on the eggs to provide sufficient warmth
13834,viviparous and oviparous animals we have learnt that some animals give birth to young ones while some animals lay eggs which later develop into young ones
13835,"but you would not be able to collect the eggs of a dog, cow or cat"
13836,the features that are present in the adult are not found in these young ones
13837,what about the changes that we observe in our body as we grow
13838,"in human beings, body parts similar to those present in the adults are present from the time of birth"
13839,"this is followed by division of its body into two, each part receiving a nucleus"
13840,"finn dorsett sheep scottish blackface ewe during the process of cloning dolly, a cell was collected from the mammary gland of a female finn dorsett sheep"
13841,ü the ovary produces female gametes called ova and the testes produce male gametes called ü the fusion of ovum and sperm is called fertilisation
13842,ü the zygote divides repeatedly to give rise to an ü the embryo gets embedded in the wall of the uterus for further development
13843,ü the stage of the embryo in which all the body parts are identifiable is called foetus
13844,this method of asexual reproduction is called ü amoeba reproduces by dividing itself into two
13845,egg laid after fertilisation is made up of a single cell
13846,the term used for bulges observed on the sides of the body of hydra
13847,talk to the manager of the farm and try to find out the answers to the following
13848,are the eggs that we get in the stores fertilised or unfertilised
13849,reproduction in animals 2021–22 observe live hydra yourself and learn how they reproduce by doing the following activity: during the summer months collect water weeds from ponds or ditches along with the pond water and put them in a glass jar
13850,after a day or so you may see several hydra clinging to the sides of the jar
13851,it clings to the jar with the base of its body
13852,"if the jar is shaken, the hydra will contract instantly into a small blob, at the same time drawing its tentacles in"
13853,now take out few hydras from the jar and put them on a watch glass
13854,"using a hand lens or a binocular or dissection microscope, observe the changes that are taking place in their body"
13855,the eggs we get from the market are generally the unfertilised ones
13856,"in case you wish to observe a developing chick embryo, get a fertilised egg from the poultry or hatchery which has been incubated for 36 hours or more"
13857,you may then be able to see a white disc-like structure on the yolk
13858,sometimes if the heart and blood vessels have developed you may even see a red spot
13859,"look for any twins in your neighbourhood, or among your friends"
13860,also find out why identical twins are always of the same sex
13861,"if you know of any story about twins, write it in your own words"
13862,"for more information on animal reproduction, you can visit : l www.saburchill.com l www.teenshealth.org/teen/sexual-health did you know"
13863,"an interesting organisation is observed in a honey bee hive, a colony of several thousand bees"
13864,"the fertilised eggs hatch into females, while the unfertilised eggs give rise to males, called drones"
13865,it is the job of the worker bees to maintain the temperature of the hive at around 35°c to incubate the eggs.
13866,you might have seen a driver of a car or a truck slowing down the vehicle at a traffic signal
13867,the reading on the scale gives the magnitude of the force
13868,let us find factors affecting friction tie a string around a brick
13869,"you may use a wooden board supported by bricks, or books"
13870,mark a mark a does the distance covered depend on the nature of the surface on which the cell moves
13871,"what is easier — to move the box from rest, or to move it when it is already in motion"
13872,is it easier to hold a kulhar (earthen pot) or a glass tumbler
13873,"suppose the outer surface of the tumbler is greasy, or has a thin layer of cooking oil on it; would it become easier or more difficult to hold it"
13874,can you imagine being able to walk at all if there were no friction
13875,could it happen if there were no friction between the chalk and the board
13876,"if an object started moving, it would never stop if there were no friction"
13877,"it wears out the materials whether they are screws, ball bearings or soles of shoes"
13878,"in fact, when a machine is operated, heat generated causes much wastage of energy"
13879,"2021–22 increasing and reducing as you have seen in the previous section, friction is desirable in some situations"
13880,have you ever thought why the sole of your shoe is grooved
13881,"you might have noticed that when a few drops of oil are poured on the hinges of a door, the door moves smoothly"
13882,a bicycle and a motor mechanic uses grease between the moving parts of these machines
13883,"when oil, grease or graphite is applied between the moving part of a machine, a thin layer is formed there and moving surfaces do not directly rub against each other"
13884,an air cushion between the moving parts is used to reduce friction
13885,do you find any similarity in its shape and that of a bird
13886,: ball bearings reduce friction fluid friction you know that air is very light and thin
13887,"similarly, water and other liquids exert force of friction when objects move through them"
13888,"ball bearing fluid friction sliding friction static friction a riddle for you in some situations, i oppose the motion in other situations, i facilitate the motion but, i always oppose the relative motion between two moving surfaces"
13889,"i may be— static, sliding or rolling but whenever two surfaces are in motion i am always there, tell me who i am"
13890,"rolling, static, sliding rolling, sliding, static static, sliding, rolling sliding, static, rolling alida runs her toy car on dry marble floor, wet marble floor, newspaper and towel spread on the floor"
13891,"the force of friction acting on the car on different surfaces in increasing order will be wet marble floor, dry marble floor, newspaper and towel"
13892,"wet marble floor, dry marble floor, towel, newspaper suppose your writing desk is tilted a little"
13893,you spill a bucket of soapy water on a marble floor accidently
13894,would it make it easier or more difficult for you to walk on the floor
13895,iqbal has to push a lighter box and seema has to push a similar heavier box on the same floor
13896,give examples to show that friction is both a friend and a foe
13897,2021–22extended learning — activities and projects what role does friction play in the sport of your choice
13898,cut a used refill of a ball pen of the same width as the tray as shown in the figure below
13899,fix the refill with two pins on the top of the tray as shown in
13900,make sure that the holes are large enough to allow a thread to pass through them easily
13901,take a thread about a metre long and pass it through the holes as shown
13902,fix beads at the two ends of the thread so that it does not come out
13903,you can read more on the related topic on the following websites :
13904,now the media regularly reports on the falling quality of the environment
13905,we ourselves feel the impact of the falling quality of air and water in our lives
13906,"the number of people suffering from diseases of the respiratory system, for example, is steadily rising"
13907,this simple fact tells us how important clean air is to us
13908,let us now try to find out the substances or pollutants which are present in the polluted air
13909,smoke may contain oxides of nitrogen which combine with other air pollutants and fog to form smog
13910,power plants give out tiny ash particles which also pollute the atmosphere
13911,these gases react with the water vapour present in the atmosphere to form sulphuric acid and nitric acid
13912,try to procure a picture of the taj mahal for your scrap book
13913,"without this process, life would not have been possible on the earth"
13914,co2 traps heat and does not allow it to escape into space
13915,discuss in your class the impact of each of these options on the quality of air
13916,small contributions on our part can make a huge difference in the state of the environment
13917,we can plant trees and nurture the ones already present in the neighbourhood
13918,"the ganga at kanpur in uttar pradesh (u.p.), has one of the most polluted stretches of the river"
13919,l what steps can be taken to restore the river ganga to its past glory
13920,"l how would the disposal of garbage, etc., affect the living organisms in the river"
13921,take a plastic bottle and cut it into 2 halves at the centre
13922,use the upper half as a funnel by putting it upside down in the lower half
13923,"so, it is essential to purify water before drinking, for example, by water which is suitable for drinking is called potable water"
13924,it is done by adding chlorine tablets or bleaching powder to the water
13925,what are the measures being taken by them for generating awareness
13926,ü increasing levels of greenhouse gases like co2 are leading to global warming
13927,"ü sewage, agricultural chemicals and industrial waste are some of the major contaminants of ü water which is purified and fit for drinking is known as potable water"
13928,"at an individual level, how can you help reduce air pollution"
13929,you are a member of the municipal body of your town
13930,carbon dioxide sulphur dioxide 2021–22 methane describe the ‘green house effect’ in your own words
13931,why does the increased level of nutrients in the water affect the survival of aquatic organisms
13932,"extended learning — activities and projects in some cities, a pollution check has been made compulsory for vehicles"
13933,visit a petrol pump in order to learn about the process of conducting a pollution check
13934,conduct a survey in your school to investigate various environment related activities that have been undertaken
13935,"the class can divide itself into two groups, with each group looking at a different area"
13936,organise a field visit to a river in or around your town with the help of your teachers
13937,pollution of air and water 2021–22observations followed by discussion could focus on role of the river in meeting the town’s water needs
13938,effects of pollution on the people living by the riverside as well as those living far away
13939,"find out with the help of your teachers and the internet (if possible), whether there are any international agreements to control global warming"
13940,"but upon crossing the age of 10 or 11, there is a sudden spurt in growth which becomes noticeable"
13941,they indicate that you are no longer a child but are on the way to becoming an adult
13942,"at this time the long bones, that is, the bones of the arms and the legs elongate and make a person tall"
13943,at the end of the growth period he is likely to be cm = 160 cm tall use the data given in activity to draw a graph
13944,all parts of the body do not grow at the same rate
13945,voice change did you notice that sometimes the voice of some of the boys in your class cracks
13946,"at puberty, the voice box or the larynx begins to grow"
13947,the growing voice box in boys can be seen as a protruding part of the throat reaching the age of adolescence 2021–22called adam’s apple
13948,"in adolescent boys, sometimes, the muscles of the growing voice box go out of control and the voice becomes hoarse"
13949,this state may remain for a few days or weeks after which the voice becomes normal
13950,"but as adolescent learners, you should know that there is no reason to feel insecure"
13951,"in both, boys and girls, hair grows under the arms and in the region above the thighs or the pubic region"
13952,"once puberty is reached in girls, ovaries begin to produce the female hormone or estrogen which makes the breasts develop"
13953,"one kind has an x chromosome, and the other kind has a y chromosome"
13954,recall from class vii the stages of the life history of the silk moth
13955,"during adolescence, however, these become even more essential as the body is growing"
13956,nutritional needs of the adolescents adolescence is a stage of rapid growth and development
13957,hence the diet for an 2021–22adolescent has to be carefully planned
13958,"our indian meal of roti/rice, dal (pulses) and vegetables is a balanced meal"
13959,"for infants, mother’s milk provides all the nourishment that they iron builds blood and iron-rich food such as leafy vegetables, jaggery, meat, citrus, indian gooseberry (amla) are good for adolescents"
13960,if reaching the age of adolescence 2021–22cleanliness is not maintained there are chances of catching bacterial infection
13961,physical exercise walking and playing in fresh air keeps the body fit and healthy
13962,"if you take them once, you feel like taking them again and again"
13963,the virus can also be transmitted through sexual contact with a person infected with hiv
13964,this is because teenage mothers are not prepared mentally or physically for motherhood
13965,early marriage and motherhood cause health problems in the mother and the child
13966,breasts develop in girls and facial hair (moustache and beard) appear in boys
13967,voice of boys becomes hoarse as voice box enlarges during adolescence
13968,ü hormones are secretions of endocrine glands which pour them directly into the blood stream
13969,ü sex of the unborn child depends on whether the zygote has xx or xy chromosomes
13970,prepare a table having two columns depicting names of endocrine glands and hormones secreted by them
13971,"adolescents should be careful about what they eat, because proper diet develops their brains"
13972,proper diet is needed for the rapid growth taking place in their adolescents feel hungry all the time
13973,"the right meal for adolescents consists of vegetable cutlets, chips and lemon drink"
13974,word game : use the clues to work out the words
13975,"you yourself may get information on it from your teacher, parents, a doctor or the internet"
13976,write a two- minute speech explaining why early marriage is not good for the collect newspaper cuttings and information in magazines about hiv/ aids
13977,write a one page article of 15 to 20 sentences on hiv/aids
13978,"in our country, according to 2011 census, there are 940 adolescent females for every 1000 males"
13979,remember that the chance of having a boy or a girl is equal
13980,why is its use for identification of sex of the unborn child banned in india
13981,put your ideas together and write a short note on the importance of knowing facts about reproduction
13982,"lightning is also an electric spark, but on a huge scale"
13983,"in 1752 benjamin franklin, an american scientist, showed that lightning and the spark from your clothes are essentially the same phenomena"
13984,but recall first what you might have played as a game
13985,"repeat the activity with small pieces of dry leaf, husk and mustard seeds"
13986,try to charge each by rubbing with the materials mentioned in the table
13987,hang them in such a way that they do not touch each other
13988,"your guess, that the plastic straw would carry a negative charge is correct"
13989,insert the paper clip in the cardboard lid so that it is perpendicular to it (fig
13990,"thus, we find that electrical charge can be transferred from a charged object to another through a metal conductor"
13991,touch the end of the paper clip gently with hand and you will find a change in some natural phenomena 2021–22the foil strips
13992,"when the magnitude of the accumulated charges becomes very large, the air which is normally a poor conductor of electricity, is no longer able to resist their flow"
13993,today we need not get frightened by lightning like our ancestors did
13994,lightning safety during lightning and thunderstorm no open place is safe
13995,l hearing thunder is an alert to rush to a safer place
13996,"l after hearing the last thunder, wait for some time before coming out of the safe place"
13997,finding a safe place a house or a building is a safe place
13998,"do’s and don’ts during a open vehicles, like motorbikes, tractors, construction machinery, open cars are not safe"
13999,"open fields, tall trees, shelters in parks, elevated places do not protect us from lightning strokes"
14000,carrying an umbrella is not at all a good idea during thunderstorms
14001,"if no shelter is available and you are in an open field, stay far away from all trees"
14002,"however, it is not wise to call up a person who is receiving your phone through a wired phone"
14003,one end of the rod is kept out in the air and the other is buried deep in the ground
14004,a major earthquake occurred in india on 8 october 2005 in uri and tangdhar
14005,prepare a short report on the suffering of the people during and after the earthquakes
14006,"they can cause immense damage to buildings, bridges, dams and people"
14007,mark other countries around the indian ocean which could have suffered damage
14008,: structure of the earth the outermost layer of the earth is not in one piece
14009,2021–22it is advisable to make the structure simple so that it is ‘quake safe’
14010,l stay away from tall and heavy objects that may fall on you
14011,ü earthquake is caused by a disturbance deep inside the earth’s crust
14012,ü it is not possible to predict the occurrence of an earthquake
14013,ü earthquakes tend to occur at the boundaries of earth’s plates
14014,a plastic scale a copper rod an inflated balloon a woollen cloth
14015,when a glass rod is rubbed with a piece of silk cloth the rod and the cloth both acquire positive charge
14016,write t against true and f against false in the following statements
14017,"like charges attract each other a charged glass rod attract a charged plastic straw earthquakes can be predicted in advance lightning conductor cannot protect a building from lightning sometimes, a crackling sound is heard while taking off a sweater during winters"
14018,explain why a charged body loses its charge if we touch it with our hand
14019,explain why a charged balloon is repelled by another charged balloon whereas an uncharged balloon is attracted by another charged balloon
14020,describe with the help of a diagram an instrument which can be used to detect a charged body
14021,list three states in india where earthquakes are more likely to strike
14022,the weather department has predicted that a thunderstorm is likely to occur on a certain day
14023,some natural phenomena 2021–22extended learning — activities and projects open a water tap
14024,paper 10 cm × 3 cm fold along the dotted line cut along the dotted line this activity should be performed at night
14025,switch off the tube light so that the room is completely dark
14026,move the balloon along the length of the tube and observe how the glow changes
14027,caution : do not touch the metal parts of the tube or the wires connecting the tube with the mains
14028,find out if there is an organisation in your area which provides relief to those suffering from natural disaster
14029,enquire about the type of help they render to the victims of earthquakes
14030,prepare a brief report on the problems of the earthquake victims
14031,do you know what these structures are and where do these come from
14032,"they, however, reproduce only inside the cells of the host organism, which may be a bacterium, plant or animal"
14033,in agriculture they are used to increase soil fertility by fixing nitrogen
14034,making of curd and bread you have learnt in class vii that milk is turned into curd by bacteria
14035,this is the smell of alcohol as sugar has been converted into alcohol by yeast
14036,this process of conversion of sugar into alcohol is known as fermentation
14037,bubbles of the gas fill the dough and increase its volume
14038,"commercial use of microorganisms microorganisms are used for the large scale production of alcohol, wine and acetic acid (vinegar)"
14039,"for this purpose yeast is grown on natural sugars present in grains like barley, wheat, rice, crushed fruit juices, etc"
14040,these medicines kill or stop the growth of the disease-causing microorganisms
14041,antibiotics are even mixed with the feed of livestock and poultry to check microbial infection in animals
14042,when these flies sit on uncovered food they may transfer the pathogens
14043,by keeping the surroundings clean and dry we can prevent mosquitoes from breeding
14044,foot and mouth disease of cattle is caused by a virus
14045,on reaching home he started vomiting and had to be taken to a hospital
14046,the doctor said that this condition could be due to food poisoning
14047,spoiled food emits bad smell and has a bad taste and changed colour
14048,but she knows that the mango pickle her grandmother makes does not spoil for a long time
14049,we add salt or acid preservatives to pickles to prevent the attack of microbes
14050,"vegetables, fruits, fish and meat are often preserved by this method"
14051,"as a result, the percentage of nitrogen in the atmosphere remains more or less constant"
14052,"ü microorganisms are found in air, water and in the bodies of plants and animals"
14053,"they reproduce only inside the host organism: bacterium, plant or ani- mal cell"
14054,ü some of the microorganisms grow on our food and cause food poisoning
14055,ü certain bacteria convert compounds of nitro- gen present in the soil into nitrogen gas which is released to the atmosphere
14056,blue green algae fixdirectly from air and enhance fertility of soil
14057,fixing nitrogen setting of curd baking of bread causing malaria a protozoan causing cholera a virus causing aids producing antibodies can microorganisms be seen with the naked eye
14058,"if not, how can they be microorganisms : friend and foe what are the major groups of microorganisms"
14059,name the microorganisms which can fix atmospheric nitrogen in the soil
14060,write 10 lines on the usefulness of microorganisms in our lives
14061,you will find round structures called root nodules on the roots
14062,draw a diagram of the root and show the root nodules
14063,"project : requirements – 2 test tubes, marker pen, sugar, yeast powder, 2 balloons and lime water"
14064,clamp these tubes in a stand and fill them with water leaving some space at the top
14065,put two spoonfuls of sugar in each of the test tubes
14066,now tie the balloons on the mouths of each test tube
14067,they are such hardy organisms that they can live under extreme conditions
14068,they have been found living in boiling mudpots and extremly cold icy waters
14069,they have been found in lakes of caustic soda and in pools of concentrated sulphuric acid
14070,a kind of bacterium was recovered from a camera which stood on the moon for two years.there is probably no environment in which bacteria cannot survive
14071,what is the difference between the burning of a candle and the burning of a fuel like coal
14072,let us study the chemical process of burning and the types of flame produced during this process
14073,we can perform a similar activity with a piece of charcoal
14074,combustion and flame (caution : be careful while handling burning candle)
14075,can you infer anything at all about the role played by air in the process of burning
14076,"you might have heard that when the clothes of a person catch fire, the person is covered with a blanket to extinguish fire"
14077,: blanket wrapped around a person whose clothes caught fire now recall some of your experiences
14078,you must have had an experience of burning a piece of paper
14079,does it burn when a burning matchstick is brought near it
14080,can you tell now why a matchstick does not catch fire on its own at room temperature
14081,why does the matchstick start burning on rubbing it on the side of the matchbox
14082,"when struck against a rough surface, white phosphorus got ignited due to the heat friction"
14083,kerosene oil and wood do not catch fire on their own at room temperature
14084,"but, if kerosene oil is heated a little, it will catch fire"
14085,"but if wood is heated a little, it would still not catch fire"
14086,does it mean that ignition temperature of kerosene oil is lower than that of wood
14087,pour about 50 ml of water in one of the cups
14088,"combustion and flame 2021–22if we continue heating the cup, we can even boil water in the paper cup"
14089,"when released from the cylinder, co2 expands enormously in volume and cools down"
14090,"if, for instance, a building catches fire, the whole building is the fuel"
14091,recall your experience of burning a magnesium ribbon in class vii
14092,do you see a flame caught at this end of the glass tube after a while
14093,"in activity , could the vapours of wax coming out of the glass tube be the cause of the flame produced"
14094,notice that the portion of the copper wire just outside the flame gets red hot
14095,wax candle outer zone of combustion (blue) middle zone of partial combustion innermost zone of unburnt wax vapours (black) : different zones of candle flame goldsmiths blow the outermost zone of a flame with a metallic blow-pipe for melting gold and silver
14096,we should look for a fuel which fulfils most of the requirements for a particular use
14097,the amount of heat energy produced on complete combustion of 1 kg of a fuel is called its calorific value
14098,the carbon monoxide gas produced can kill persons sleeping in that room
