,text
19494,the growth rate of demand for power is generally higher than the gdp growth rate
19495,"studies point that in order to have 8% per annum, power supply needs to grow around 1"
19496,"in 2010-11, thermal sources accounted for almost 65% generation capacity in india"
19497,hydel and wind power accounted for 32.5% while nuclear power accounted only 2.5%
19498,"india’s energy policy encourages two energy sources; hydel and wind, as they do not rely on fossil fuel and hence, avoid carbon emissions and are renewable in nature"
19499,it has resulted in faster growth of electricity produced from there two sources
19500,"at present, nuclear energy accounts for only 2.5% of total energy consumption, against a global average of 13% which is too low"
19501,"hence, some scholars suggest to generate more electricity through atomic sources"
19502,use of solar energy in thane there is a use of solar energy on large scale in thane city
19503,"the use of solar energy, which was considered a somewhat far fetched concept, has bought in real benefits and results in cost and energy saving, in this city, solar energy is being applied to heat water, power traffic signals and advertising hoardings, the experiment is lead by thane municipal corporation"
19504,it has made compulsory for all new buildings in the city to install solar water heating system
19505,"some challenges in the power sector energy, in a developing country like india, is a basic put required to sustain economic growth and to provide basic amenities of life to the entire population of a country"
19506,"energy generated at various power stations is not totally used by the consumers, some of it is consumed by the power station itself and some of it is wasted in transmission"
19507,"some of the challenges that india’s power sector faces today are india’s installed capacity to generate electricity is , not sufficient to feed an annual economic growth of 9%"
19508,"at present, india is able to and only 20,000 mw a year"
19509,"state electricity boards (sebs) which distribute electricity, incur losses which exceed"
19510,"500 billion due to transmission and loss in distribution, wrong pricing of electricity and other inefficiences"
19511,"private sector power generators are yet to play their role in a major way, same is the case with foreign investors"
19512,there is general public unrest due to high power tariffs and prolonged power cuts in different parts of the country
19513,"thermal power plants which are the mainstay of india’s power sector, are facing shortage of raw material and coal supplies"
19514,continued economic development and raising population is driving the demand for more energy than what india is currendy producing
19515,"instead of investing in already installed power sector, government has shifted interest into the private sector particularly for the distribution of electricity at much higher prices"
19516,"power distribution : the case of delhi since, independence power management in the capital has changed hands four times"
19517,the delhi state electricity board (dseb) was set up in 1951
19518,this was succeeded by the delhi electric supply undertaking (desu) in 1958
19519,the delhi vidyut board (dvb) came into existence as seb in february 1997
19520,now the distirbutioq of electricity vests with two leading private sector companies—reliance energy limited (bses rajdhani power limited and bses yamuna power limited) and tata—power limited (tpddl)
19521,the tariff structure and other regulatory issues are monitored by the delhi electricity regulatory commission (derc)
19522,"though it was expected that there will be greater improvement in power distribution and the consumers will benefit in a major way, experience shows unsatisfactory results"
19523,health a person’s ability to work depends largely on his health
19524,health is not only absence of disease but also the ability to realise one’s potential
19525,it is the holistic process related to the overall growth and development of the nation
19526,"scholars assess people’s health by taking into account indicators like infant mortality and maternal mortality rate, life expectancy and nutrition levels, alongwith incidence of communicable and non-communicable diseases"
19527,development of health infrastructure ensures a country about healthy manpower for production of goods and services
19528,"health infrastructure includes hospitals, doctors, nurses and other para-medical professionals, beds, equipment required in hospitals and a well developed pharmaceutical industry"
19529,only the presence of infrastructure is not enough to have healthy people but it should be accessable to all the people easily
19530,"state of health infrastructure in india the government has the constitutional obligation to guide and regulate all health related issues such as medical education, adulteration of food, drugs and poisons, medical profession, vital statistics, mental, deficiency and lunacy"
19531,"central council of health and family welfare collects information and renders financial and technical assistance to state governments, union territories and other bodies for implementation of important health programmes in the country"
19532,"state of health infrastructure in india can be understood from the following points at the village level, a variety of hospitals known as primary health centres (phcs) have been set"
19533,"there are large number of hospitals run by voluntary agencies and the private sector, equipped with professionals and para medicaf professionals trained in medical, pharmacy and nursing colleges"
19534,"since independence, there has been a significant expansion in the physical provision of health services"
19535,"private sector health, infrastructure is explained below about 70% of the hospitals running in india belong to private sector"
19536,nearly 60% of dispensaries are run by the same private sector
19537,"private sector has also been contributing significantly in medical education and training, medical technologies and diagnostics, manufacture and sale of pharmaceuticals, hospital construction and medical services"
19538,health system in india india’s health infrastructure and healthcare is made up of a three tier system 1
19539,"primary healthcare primary healthcare system in india includes education concerning prevailing health problems and methods of identifying, preventing and controlling them"
19540,promotion of food supply and proper nutrition and adequate supply of water and basic sanitation
19541,auxiliary nursing midwife (anm) is the first person who provides primary healthcare
19542,"primary health centres (phcs), community health centres (chcs) and sub centres"
19543,"secondary healthcare when condition of a patient is not managed by phcs, they are referred to secondary or tertiary hospitals"
19544,"health care institutes having better facilities for surgery, x-ray, ecg (electro cardio graph) are called secondary healthcare institutes"
19545,they function both as primary health care provider and also provide better health care facilities
19546,they are mostly located in district and headquarters in big towns
19547,"tertiary healthcare in tertiary sector, there are the hospitals which have advanced level equipment and medicines and undertake all the complicated health problems, which could not be managed by primary and secondary hospitals"
19548,this sector also includes many premier institutes which not only impart quality medical education and conduct research but also provide specialised health care
19549,"for example, all india institute of medical sciences (aiimss), post graduate institute (pgi), chandigarh, jawaharlal institute of postgraduate medical education and research (jipmer), pondicherry, national institute of mental health and neuro sciences (nimhnss), banglore and all india institute of hygiene and public health, kolkata"
19550,"indian systems of medicine asm it includes six systems, ayurveda, yoga, unani, siddha, naturopathy and homeopathy (ayusnh)"
19551,at present there are 3529 ism hospitals 24943 dispensaries and as 6.5 lakhs registered practitioners in india
19552,"medical tourism – a great opportunity now-a-days foreigners visit india for surgeries,liver transplants, dental and even cosmetic care etc, the reason is, our health gervices combine latest medical technologies with qualified professionals and is cheaper for foreigners as compared to costs of similar health careaervices in their own countries"
19553,"in 2004-05, as many as 150000 foreigners visited india for medical treatment, this figure is likely to increase by 15% each year"
19554,health infrastructure can be upgraded to attract more foreigners to india
19555,"ism has huge potential and can solve a large part of our health care problems because they are effective, safe, and inexpensive"
19556,"indicators of health an health infrastructure :critical appraisal (i) health status of the country can be assessed through indicators such as infant mortality and maternal mortality rates, life expectancy and nutrition levels, alongwith the incidence of communicable diseases"
19557,iholars argue that there is greater scope for the role of government in the health sector
19558,"www.worldbank.org from the given table, following facts can be concluded india’s expenditure on health sector is only 4.2% of total gdp"
19559,"this is very low as compared to other countries, both developing and developed"
19560,india has about 17% of the world’s population but it bears a frightening 20% of the global burden of diseases
19561,global burden of diseases (gbd) is an indicator used by experts to gauge the number of people dying prematurely due to a particular disease as well as the number of years spent by them in state of‘disability’ owing to the disease
19562,every year around five lakh children die due to water borne diseases
19563,malnutrition and inadequate supply of vaccines lead to the death of 2.2 million children every year
19564,"at present, less than 20% c the population utilises public health facilities"
19565,"only 38% of phc’s, have quired number of doctors and only 30% of phc’s have suttk stock of medicines"
19566,urban-rural and poor-rich divide differences in medical healthcare between urban – rural and poor-rich can be understood from the points given below only one-fifth of total hospitals are located in rural areas
19567,"out of 7 lakhs beds, roughly 11% are available in rural areas"
19568,there are only 0.36% hospital for every one lakh people in rural areas while urban areas have 3.6% hospitals for the same number of people
19569,"the phcs located in rural areas do not offer even x-ray or blood testing facilities which, for a city dweller, constitutes basic healthcare"
19570,"even though 315 recognised medical colleges produce 30,000 medical graduates every year"
19571,one-fifth of these doctors migrate from one coutry to -another for better job opportunities
19572,the poorest 20% of indians living in both urban and rural areas spend 12% of their income on healthcare while the rich spend only 2%
19573,percentage of people who have no access to proper care has risen from 15 in 1986 to 24 in 2003
19574,women’s health women constitute about half the total population in india
19575,"they suffer many disadvantages as compared to men in the areas of education, participation in economic activities and health care"
19576,the child sex ratio has been detonated from 927 in 2001 to 914 in 2011
19577,"close to 300000 girls under the age of 15 are not only married but have already borne children, at least once"
19578,more than 50% of married women between the age group of 15 and 49 years suffer from anaemia caused by iron deficiency
19579,abortions are major cause of maternal morbidity and mortality in india
19580,health : a vital public good and a basic human right all citizens can get better health facilities if public health services are decentralised
19581,so it is necessary to create awareness on health and provide efficient system
19582,the role of telecom and it in this regard is very important
19583,the ultimate goal should be to help people move towards a better quality of life
19584,primary source of data it implies collection of data from its source of origin
19585,secondary source of data it implies collection of data from some agency or institution which already happens to have collected the data through statistical survey
19586,"types of data there are two types of data primary data data collected by the investigator for his own purpose for the first time, from beginning to end are called primary data"
19587,"secondary data these data have already been collected by somebody else, these are available in the form of published or unpublished report"
19588,"principal differences between primary and secondary data primary data are original and secondary data are already in existence and therefore, are not original"
19589,"primary data do not need any adjustment, secondary data need to be adjustment to suit the objective of study in hand"
19590,statistical methods of data collection (i) direct personal investigation it is the method by which data are personally collected by the investigator from the information
19591,(a) merits originality reliability uniformity accuracy related information elastic (b) demerits difficult to cover wide areas costly personal bias limited coverage (ii) indirect oral investigation it is the method by which information is obtained not from the persons regarding whom the information is needed
19592,it is collected orally from other persons who are expected to possess the necessary information
19593,"merits and demerits of this method are given below (a) merits wide coverage expert opinion simple less expensive free from bias (b) demerits less accurate doubtful conclusions biased (iii) information from local sources or correspondents under this method, the investigator appoints local persons or correspondents at different places"
19594,merits and demerits of this method are given below (a) merits economical wide coverage continuity suitable for special purpose (b) demerits loss of originality lack of uniformity personal bias less accurate delay in collection (iv) information through questionnaries and schedules there are two ways of collecting information on the basis of questionnaire (a) mailing method under this method questionnaires are mailed to the informants
19595,the method is most suited when the area of the study is very wide
19596,(b) enumerator’s methods under this method enumerator himself fills the schedules after seeking information from the informants
19597,this method is mostly used when field of investigation is large
19598,the investigators are well versed in the local language and cultural norms of the informants
19599,"(c) collection of secondary data there are two main sources of secondary data published sources unpublished sources (d) published sources some of the published source of secondary data are government publication semi-government publication reports of committees and commissions publications of trade associations publication of research institutions journals and papers publication of research scholars international publication (e) unpublished sources these data are collected by the government organisations and others, generally for their self use or office record"
19600,"in order to assess the reliability, suitability and adequacy of the data, the following points must be kept in mind ability of the collecting organisation objective and scope method of collection time and condition of organisation definition of the unit accuracy (v) census ‘method census method is that method in which data are collected covering every item of the universe or population relating to the problem under investigation"
19601,merits and demerits of this method are given follows (a) merits reliable and accurate less biased extensive information study of diverse characteristic study of complex investigation indirect investigation (b) demerits costly large manpower not suitable for large investigation (vi) sample method it is that method in which data is collected about the sample on a group of items taken from the populations for examination and conclusions are drawn on their basis
19602,merits and demerits of this method are given below (a) merits economical time saving identification of error large investigation administrative convenience more scientific (b) demerits partial wrong conclusions difficulty in selecting representative sample difficulty in framing a sample specialised knowledge methods of sampling (i) random sampling random sampling is that method of sampling in which each and every item of the universe has equal chance of being selected in the sample
19603,random sampling may be done in any of the following ways lottery method tables of random number (ii) purposive or deliberate sampling it is that method in which the investigator himself makes the choice of the samples items which in his opinion are the best representative of the universe
19604,"(iii) stratified or mixed sampling according to this method of sampling population is divided into different strata having different characteristics and some of the items are selected from each strata, so the entire population gets represented"
19605,"(iv) systematic sampling according to this methods, units of the population are numerically, geographically and alphabetically arranged"
19606,every nth item of the numbered is selected as a sample item
19607,"(v) quota sampling in this method, the population is divided into different groups or classes according to different characteristics of the population"
19608,"(vi) convenience sampling in this method, sampling is done by the investigator in such a manner that suits his convenience"
19609,reliability of sampling data it depends mainly on the following factors size of the sample method of sampling bias of correspondents and enumerators training of enumerators important agencies at the national level which collect process and tabulate the statistical data
19610,"nsso (national sample survey organisation), rgi (registrar general of india), dgcis (directorate general of commercial intelligence and statistics) and labour bureaus"
19611,"positive correlation when two variables move in the same direction, such a relation is called positive correlation, e.g., relationship between price and supply negative correlation when two variables changes in different directions, it is called negative correlation"
19612,degree of correlation degree of correlation refers to the coefficient of correlation (ii) absence of correlation (iii) limited degree of correlation the degree of correlation between 0 and 1 may be rated as high (0.75 and 1) moderate (0.25 and 0.75) low (0 and 0.25) methods of estimating correlation (i) scatter diagram scattered diagram offers a graphic expression of the direction and degree of correlation
19613,karl pearson’s coefficient of correlation this is also known as product moment correlation and simple correlation coefficient
19614,karl pearson has given a quantitative method of calculating correlation karl pearson’s coefficient correlation is generally written as v
19615,"formula according to karl pearson’s method, the coefficient of correlation is measured as \(r=\frac{\sigma x y}{n \sigma_{x} \sigma_{y}}\) where, r = coefficient of correlation; x = x – \(\overline{x}\) y= y – \(\overline{y}\) σx = standard deviation of x series σy = standard deviation of y series n= number of observations if there is no need to calculate standard deviation of x and y directly using the following formula \(r=\frac{\sigma x y}{\sqrt{\sigma x^{2} \times \sigma y^{2}}}\) here, x(x – \(\overline{x}\)), y = (y – \(\overline{y}\)) short-cut method this method is used when mean value is not in whole number but in fractions"
19616,"in this method, deviation is calculated by taking the assumed mean both the series"
19617,"coefficient of correlation is calculated using the following formula here, dx = deviation of x series from the assumed mean = (x – a) dy = deviation of y series from the assumed mean = (y – a) σ dxdy – sum of the multiple of dx and dy σ dx2 = sum of square of dx σ dy2 = sum of square of dy σdx= sum of deviation of x-series σdy = sum of deviation of y-series n = total number of items step deviation method coefficient of correlation is calculated using the following formula spearman’s rank correlation coefficient in 1904, ‘charles edwards spearman’ developed a formula to calculate coefficient correlation of qualitative variables"
19618,"coefficient of rank correlation when ranks are equal formula here, m = number of items of equal ranks"
19619,importance or significance of correlation the study of correlation shows the direction and degree of relationship between the variables
19620,correlation analysis facilitates business decisions because the trend path of one variable may suggest the expected changes in the other
19621,construction of simple index numbers there are two methods of constructing simple index numbers
19622,"(i) simple aggregative method in this method, we use the following formula \(p_{01}=\frac{\sigma p_{1}}{\sigma p_{0}} \times 100\) here, p01 = price index of current year σp1 = sum of prices of the commodities in the current year σp0 = sum of prices of the commodities in the base year (ii) simple average of price relatives method according to this method, we first find out price relatives from each commodity and then take simple average of all the prices relatives"
19623,"price relatives, p01 = \(\frac{\text { current year price }\left(p_{1}\right)}{\text { base year price }\left(p_{0}\right)} \times 100\) we can find out price index number of the current year by using the following formula \(p_{01}=\frac{\sum\left[\frac{p_{1}}{p_{0}} \times 100\right]}{n}\) construction of weighted index numbers (i) weighted average of price relative method according to this method, weighted sum of the price relatives is divided by the sum total of the weight"
19624,"in this method, goods are given weight according to their quantity, thus \(p_{01}=\frac{\sigma r w}{\sigma w}\) here, p01 = index number for the current year in relation to the base year w = weight r = price relative (ii) weighted aggregative method under this method, different goods are accorded weight according to the quantity bought therefore, suggested different techniques of weighting some of well known methods are as under fisher’s method is considered as ‘ideal’ because it is based on variable weights"
19625,it takes into consideration the price and quantities of both the base year and current year
19626,it is based on geometric mean (gm) which is regarded as the best mean for calculating index number
19627,fisher’s index number satisfies both the time reversal test and factor reversal test
19628,consumer price index or cost of living index number the consumer price index is the index number which measures the averages change in prices paid by the specific class of consumers for goods and services consumed by them in the current year in comparison with base year
19629,"in india, the wholesale price index numbers are constructed on weekly basis"
19630,industrial production index the index number of industrial production measures changes in the level of industrial production comprising many industries
19631,it includes the production of the public and the private sector
19632,the formula for the index is \(p_{01}=\frac{\sigma q_{1} \times w}{\sigma w} \times 100\) construction of index number of industrial production classification of industries statistics or data related to industrial production weightage agricultural production index index number of agricultural production is weighted average of quantity relatives
19633,sensex sensex is the index showing changes in the indian stock market
19634,it is a short form of a bombay stock exchange sensitive index
19635,it is constructed with 1978-79 as the reference year or the base year
19636,it consists of 30 stocks of leading companies in the country
19637,purpose of constructing index number purpose of constructing index number of prices is to know the relative change or percentage in the price level over time
19638,"a rising general price level over time is a pointer towards inflation, while a falling general price level over time is a pointer towards deflation"
19639,purpose of constructing index number of quantity is to know relative change or percentage change in the quantum or volume of output of different goods and services
19640,a rising index of quantity suggests a rising level of economic activity and vice-versa
19641,mathematical averages positional averages arithmetic mean arithmetic mean is the number which is obtained by adding the values of all the items of a series and dividing the total by the number of items
19642,"it may be expressed in the form of following formula \(\overline{x}=\frac{x_{1}+x_{2}+x_{3}+\ldots \ldots x_{n}}{n} \text { or } \frac{\sigma \overline{x}}{n}\) types of arithmetic mean simple arithmetic mean weighted arithmetic mean methods of calculating simple arithmetic mean (i) individual series in the case of individual series, arithmetic mean may be calculated by two methods direct method according to this method, we find the arithmetic mean from the following formula \(\overline{x}=\frac{\sigma x}{n} \text { or } \overline{x}=\frac{\text { total value of the item }}{\text { number of items }}\) short-cut method by short cut method, we find the arithmetic mean from the following formula \(\overline{x}=a+\frac{\sigma d}{n}\) here, \(\overline{x}\) = arithmetic mean, a = assumed average of ed = net sum of the deviations of the different values from the assumed average; and n = number of items in the series, (ii) discrete series there are three methods of calculating mean of the discrete series direct method direct method of estimating mean of the discrete frequency series uses the formula \(\overline{x}=\frac{\sigma f x}{\sigma f}\) short-cut method short cut method of estimating mean of the discrete frequency series uses the following formula \(\overline{x}=a+\frac{\sigma f d}{\sigma f}\) step-deviation method this method is a variant of short-cut method"
19643,"it is adopted when deviations from the assumed mean have some common factor \(\overline{x}=a+\frac{\sigma f d}{\sigma f} \times c\) (iii) frequency distribution there are three methods of calculating mean in frequency distribution (a) direct method direct method of estimating mean of the discrete frequency series uses the formula \(\overline{x}=\frac{\sigma f m}{\sigma f}\) m = mid-value, mid-value = \(\frac{l_{1}+l_{2}}{2}\) l1 = lower limit of the class l2 = upper limit of the class (b) short-cut method short cut method of estimating mean of the frequency distribution uses the formula \(\overline{x}=a+\frac{\sigma f d}{\sigma f}\) (c) step deviation method according to this method, we find the arithmetic mean by the following formula \(\overline{x}=a+\frac{\sigma f d^{\prime}}{\sigma f} \times c\) (d) weighted arithmetic mean it is the mean of weighted items of the series"
19644,different items are accorded different weights depending on their relative importance
19645,the weighted sum of the items is divided by the sum of the weights
19646,"calculation of weighted mean according to this way, we find weighted mean from the following information \(\overline{x}_{w}=\frac{\sigma w x}{\sigma w}\) (i) merits simplicity certainty based on all items algebraic treatment stability basis of comparison accuracy test (ii) demerits effect of extreme value mean value may not figure in the series at all laughable conclusions unsuitability misleading conclusions median “the median is that value of the variable which divides the group into two equal parts, one part comprising all values greater than the median value and the other part comprising all the values smaller than the median value”"
19647,"(i) calculation of median (a) individual series calculation of median in individual series involves the following formula m = size of \(\left(\frac{n+1}{2}\right)\)th item when n of the series is an even number, median is estimated using the following formula (b) discrete series calculation of median in case of discrete series or frequency array involves the following formula m = size of \(\left(\frac{n+1}{2}\right)\)th item (c) frequency distribution series the following formula is applied to determine the median value quartiles if a statistical series is divided in to four equal parts, the end value of each part is called a quartile"
19648,"(i) calculation of quartiles quartile values (q1 and q3) are estimated differently for different sets of series, (a) individual and discrete series (b) frequency distribution series in frequency distribution series, the class interval of q1 and q3 are first identified as under percentiles percentiles divide the series into 100 equal parts, and is generally expressed as p"
19649,percentiles are estimated for different types of series as under (i) individual and discrete series (ii) frequency distribution series mode the value of the variable which occurs most frequently in a distribution is called the mode
19650,"according to croxton and cowden, “ the mode may be regarded as the most typical of a series of value”"
19651,range quartile deviation mean deviation standard deviation range range is the difference between the highest value and the lowest value in a series
19652,"r = h – l or l – s h or l = highest or largest value of series l or s = lowest or smallest value of series coefficient of range = \(\frac{h-l}{h+l} \text { or } \frac{l-s}{l+s}\) calculation of range and coefficient of range (i) individual series and discrete series range = h – l or l – s coefficient of range = \(\frac{h-l}{h+l} \text { or } \frac{l-s}{l+s}\) (ii) frequency distribution series mid values of the class interval are found, difference between the highest and lowest values would be the range"
19653,"according to this method, we find the difference between lower limit of the first class interval and upper limit of the last class interval in the series would be the range"
19654,"(iii) inter quartile range difference between third quartile ( q3) and first quartile of a series, is called inter quartile range"
19655,iqr = q3 – q1 quartile deviation quartile deviation is half of inter quartile range
19656,(i) coefficient of quartile deviation (coefficient of qd) coefficient of qd = \(\frac{q_{3}-q_{1}}{q_{3}+q_{1}}\) (ii) calculation of quartile deviation (a) individual series and discrete series first find out q1 and q3 from the following equations (b) frequency distribution mean deviation “mean deviation is the arithmetic average of deviation of all the values taken from a statistical average of series
19657,"in taking deviation of values, algebraic signs + and – are not taken into consideration, that is negative deviations are also treated as positive deviations”"
19658,"(i) formulas for mean deviation (a) if deviations are taken from median, the following formula is used (b) if deviation are taken from arithmetic mean of the series (ii) coefficient of mean deviation coefficient of mean deviation from mean = \(\frac { { md }_{ \overline { x } } }{ \overline { x } } \) coefficient of md from median = \(\frac{m d_{m}}{m}\) coefficient of md from mode = \(\frac{m d_{z}}{z}\) (iii) calculation of mean deviation or coefficient of mean deviation (a) individual series estimating md through median, md = \(\frac{\sigma|d m|}{n}\) estimating md through mean, md = \(\frac{\sigma|d \overline{x}|}{n}\) estimating coefficient of md through median coefficient of md = \(\frac{m d_{m}}{m}\) estimating coefficient of md through mean coefficient of md = \(\frac { { md }_{ \overline { x } } }{ \overline { x } } \) (b) discrete series estimating md through median, mdm = \(\frac{\sigma f|d m|}{n}\) estimating md through mean, \(m d_{\overline{x}}\) = \(\frac{\sigma f|d \overline{x}|}{n}\) estimating coefficient of md through median coefficient of md = \(\frac{m d_{m}}{n}\) estimating coefficient of md through median coefficient of md = \(\frac { { md }_{ \overline { x } } }{ \overline { x } } \) (c) frequency distribution series mean deviation from median, mdm = \(\frac{\sigma f|d m|}{\sigma f}\) coefficient of md = \(\frac{m d_{m}}{m}\) mean deviation from mean, \(m d_{\overline{x}}\) = \(\frac{\sigma f|d \overline{x}|}{\sigma f}\) coefficient of md = \(\frac{m d_{\overline{x}}}{\overline{x}}\) standard deviation standard deviation is the square root of the arithmetic mean of the squares of deviations of the items from their mean values"
19659,coefficient of standard deviation this is a relative measure of the dispersion of series
19660,"coefficient of standard deviation (coefficient of σ) = \(\frac{\sigma}{\overline{x}}\) (i) calculation of standard deviation (a) direct method here, σ = standard deviation; σx2 = sum total of the squares of deviation, \(\overline{x}\) = mean value, \(x-\overline{x}\) = deviation from mean value; n = number of items (b) short-cut method (c) step deviation method (ii) calculation of coefficient of variation (a) individual series = \(\frac{\sigma}{x}\) × 100 (b) discrete series = \(\frac{\sigma}{x}\) × 100 (c) frequency distribution series = \(\frac{\sigma}{x}\) × 100 lorenz curve it is a curve that shows deviation of actual distribution from the showing equal distribution"
19661,(i) construction of the lorenz curve calculate class mid-points calculate cumulative frequencies as in column 6 express the grand total of column 3 and 6 as 100 and convert the cumulative totals in these columns in to percentage
19662,"now, on the graph paper, take the cumulative percentage of the variable on y-axis and cumulative percentages of x-axis"
19663,"draw a line joining co-ordinate (0, 0) with (100,100) this is called the line of equal distribution"
19664,plot the cumulative percentages of the variable with cumulative percentages of frequency
19665,table number title head note stubs caption body or field footnotes source classification of data and tabular presentation (i) qualitative classification of data and tabular presentation qualitative classification occurs when data are classified on the basis of qualitative attributes or qualitative
19666,(ii) characteristics of a phenomenon quantitative classification of data these occurs when data are classified on the basis ot quantitative characteristics of a phenomenon
19667,"temporal classified of data in this, data are classified according to time, and time becomes the classifying variable"
19668,"(iii) spatial classification in spatial classification place, location becomes the classifying variable"
19669,(iv) merits of tabular presentation simple and brief presentation facilitates comparison easy analysis high lights characteristics of data economical diagrammatic presentation of data these translates quite effectively the highly abstract ideas contained in numbers into more concrete and easily comprehensible form
19670,diagrammatic presentation is classified as given below (i) bar diagrams bar diagrams are these diagrams in which data are presented in the form of bars or rectangles
19671,types of bar diagram are as follows simple bar diagrams simple bar diagrams are those diagrams which are based on a single set of numerical data
19672,multiple bar diagrams these are those diagram which show two or more sets of data simultaneously
19673,sub divided bar diagram sub-divided bar diagram are those diagrams which simultaneously present total values as well as part values of a set of data
19674,"percentage bar diagram percentage bar diagrams are those diagrams which show simultaneously, different parts of the values of a set of data in terms of percentages"
19675,(ii) pie or circular diagrams pie diagram is a circle divided into various segments showing the per cent values of a series
19676,"(iii) frequency diagram data in the form of grouped frequency distributions are generally represented by frequency diagram like histogram, frequency polygon, frequency curve and ogive"
19677,it is formed by joining mid points of the tops of all rectangles in a histogram
19678,"however, a polygon can be drawn even without constructing a histogram"
19679,frequency curve a frequency curve is a curve which is plotted by joining the mid points of all tops of histogram by free hand smoothed curves and not by straight lines
19680,"ogive or cumulative curve ogive or cumulative curve is the curve which is constructed by plotting cumulative frequency data on the group paper, in the form of a smooth curve"
19681,"a cumulative frequency curve or ogive may be constructed in two ways less than method in this method, beginning from upper limit of the 1st values we go on adding the frequencies corresponding to every next upper limit of the series"
19682,"more than method in this method, we take cumulative total of the frequencies beginning with lower limit of the 1st class interval"
19683,(iv) arithmetic line graph an arithmetic line graph is also called time series graph
19684,in it time is plotted along x-axis and the value of the variable along y-axis
19685,"a line graph by joining these plotted points, these obtained is called time series graph"
19686,rules for constructing a graph choice of scale proportion of axis method of plotting the points lines of different types table of data use of false line to draw a line or curve one variable graph one variable graph are those graphs in which values of only one variable are shown with respect to some time period
19687,two or more than two variable graphs these – are the graphs in which values of two variables are simultaneously shown with respect to some period of time
19688,merits of diagrammatic and graphic presentation simple and understandable information lasting impact no need of training or specialised knowledge attractive and effective means of presentation a quick comparative glance information and entertaining location of averages study of correlation limitations of diagrammatic and graphic presentation limited use misuse only preliminary conclusions statistics for economics class 11 notes class 11 economics notes
19689,simplification and briefness utility distinctiveness comparability scientific arrangement attractive and effective characteristic of a good classification comprehensiveness clarity homogeneity suitability stability elastic basis of classification geographical classification this classification of data is based on the geographical or locational differences of the data
19690,"chronological classification when data are classified on the basis of time, it is known as chronological classification"
19691,qualitative classification this classification is according to qualities or attributes of the data
19692,concept of variable a characteristic or a phenomenon which is capable of being measured and changes its value overtime is called a variable
19693,the variable may be either discrete or continuous discrete variable these are those variables that increase in jumps or in compete numbers
19694,continuous variable variable that assume a range of values or increase not in jumps but continuously or in fractions are called continuous variables
19695,raw data a mass of data in its crude form is called raw data
19696,types of statistical series statistical series are of two types individual series these are those series in which the items are listed singly
19697,in this series there are no class intervals and a particular item in the series
19698,frequency distribution it is that series in which items cannot be exactly measured
19699,the items assume a range of values and are placed within the limits is called class interval
19700,"frequency distribution is also known as continuous series or series with class-intervals, or series of grouped data"
19701,types of frequency distribution exclusive series it is that series in which every class-interval excludes items corresponding to its upper limit
19702,inclusive series an inclusive series is that series which includes all items upto its upper limit
19703,"open end series an open end series is that series in which lower limit of the first class-interval and the upper limit of last class- interval is missing like as below – 5, 20 and above cumulative frequency series it is that series in which the frequencies are continuously added corresponding to each class-interval in the series"
19704,there are two ways of converting this series into cumulative frequency series cumulative frequencies may be expressed on the basis of upper class limits of the class-intervals
19705,cumulative frequencies may b expressed on the basis of lower class limits of the class-intervals
19706,mid values frequency series mid value frequency series are those series in which we have only mid values of the class intervals and the corresponding frequencies
19707,univariate distribution the frequency distribution of a single variable is called a univariate distribution
19708,bivariate distribution a bivariate distribution is the frequency distribution of two variables
19709,"economics by alfred marshall, “the study of man in the ordinary business of life”"
19710,consumer “a consumer is one who consumes goods and services for the satisfaction of his wants”
19711,consumption “consumption is the process of using up utility value of goods and services for the direct satisfaction of our wants”
19712,producer “a producer is one who produces/or sells goods and services for the generation of income”
19713,production “production is the process of converting raw material into useful thing”
19714,saving it is the part of income which is not consumed
19715,investment it is expenditure by the producers on the purchase of such assets which help to generate income
19716,economic activity it is an activity which is related to the use of scarce means
19717,economic problem it is the problem of choice arising on account of the facts that resources are scarce and these have alternative uses
19718,"components of economics there are three components of economics consumption production distribution statistics – a plural sense statistics refers to information in terms of numbers or numerical data, such as population statistics, employment statistics etc"
19719,"accqrding to bowley, “statistics are numerical statements of facts in any department of enquiry placed in relation to each other.” features of statistics in the plural sense aggregate of facts numerically expressed affected by multiplicity of causes reasonable accuracy placed in relation to each other predetermined purpose estimated statistics – a singular sense it refers to techniques or methods relating to collection, classification, presentation analysis and interpretation of quantitative data"
19720,"according to seligman, “statistics is the science which deals with the methods of collecting, classifying, presenting, comparing and interpreting numerical data collected to throw some light on any sphere of enquiry”"
19721,"importance of statistics in economics: quantitative expression of economic problem inter-sectoral and inter-temporal comparisons working out cause and effect relationship construction of economic theories or economic models economic forecasting formulation of policies limitations of statistics: study of numerical facts only study of aggregates only results are true only on an average without reference, results may prove to be wrong can be used only by the experts prone to misuse statistics for economics class 11 notes class 11 economics notes"
19722,"• discipline defined as : (a) what it studies : mental processes, experiences and behaviours (b) how it studies ie"
19723,"• psychology is defined as a science which studies mental processes, experiences and behaviour in different contexts"
19724,"in doing so, it uses methods of biological and social sciences to obtain data systematically"
19725,it makes sense of the data so that it can be organized as knowledge
19726,"• mental process: (i) mental processes are activities of the mind and brain, related to cognition"
19727,"(ii) we use mental processes when we think or remember something, or solve a problem"
19728,"(iii) however, these mental activities are -different from neural activities, though they are mutually overlapping processes"
